delivery_id,customer_name,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
2724,David Kane,fedex,electronics,van,same day,central,stormy,284,47.19,42:30.0,36:24.0,yes,delayed,2,1632.7206
2725,Bryan Paul,amazon logistics,documents,truck,two day,east,clear,150.4,17.73,02:30.0,03:00.0,no,delivered,3,805.19
2726,Daniel Wheeler,ecom express,groceries,bike,standard,east,clear,39.7,37.05,12:24.0,16:00.0,no,delivered,5,309.65
2727,Nicholas Young,shadowfax,automobile parts,van,same day,west,foggy,212.5,35.74,28:06.0,29:12.0,no,delivered,5,1269.72
2728,Nicholas Duffy,dhl,furniture,van,same day,central,clear,170.6,42.4,24:30.0,25:06.0,no,delivered,3,1080.2
2729,Virginia Stewart,delhivery,groceries,van,standard,north,foggy,229.1,9.18,34:54.0,34:54.0,no,delivered,5,1173.04
2730,James Rose,amazon logistics,fragile items,van,standard,west,clear,90.3,25.6,20:18.0,21:00.0,no,delivered,5,528.3
2731,Richard Ramsey,ecom express,documents,ev van,same day,east,clear,18,0.67,05:06.0,09:48.0,no,delivered,5,190.87
2732,Brent Reed,xpressbees,automobile parts,bike,two day,south,foggy,52.5,43.12,53:12.0,53:12.0,no,delivered,5,391.86
2733,Katie Houston,amazon logistics,groceries,truck,two day,south,clear,143.7,12.73,01:54.0,02:24.0,no,delivered,3,756.69
2734,Nichole Smith,amazon logistics,documents,ev van,two day,central,stormy,14.7,43.29,49:12.0,49:30.0,no,delivered,3,203.37
2735,Theresa Wilkinson,amazon logistics,documents,ev van,two day,south,stormy,198.1,25.28,07:24.0,07:48.0,no,delivered,4,1066.34
2736,Kelly Dickerson,fedex,electronics,ev van,same day,east,clear,151.9,33.49,23:06.0,23:12.0,no,delivered,4,959.97
2737,Anna Conrad,delhivery,cosmetics,van,standard,west,hot,63.7,12.14,14:12.0,18:24.0,no,delivered,5,354.92
2738,Nicholas Lawrence,delhivery,pharmacy,truck,same day,south,rainy,239.9,27.26,44:48.0,32:00.0,yes,delayed,3,1381.28
2739,Jacob Tran,blue dart,pharmacy,truck,express,central,stormy,196.5,38.22,01:06.0,43:36.0,yes,delayed,3,1147.16
2740,Rachel Miller,dhl,pharmacy,ev van,express,north,cold,165.2,33.96,38:54.0,40:30.0,no,delivered,5,977.88
2741,Jeremy Patton,xpressbees,electronics,ev van,standard,central,hot,217.2,33.21,33:06.0,33:42.0,no,delivered,4,1185.63
2742,Betty Mason,fedex,fragile items,scooter,standard,west,rainy,178.3,32.67,28:06.0,29:48.0,no,delivered,4,989.51
2743,Andrew Wilson,delhivery,furniture,bike,two day,central,foggy,3.9,2.15,46:30.0,48:24.0,no,delivered,5,95.6674
2744,Daniel Bishop,blue dart,cosmetics,scooter,standard,north,rainy,164.6,1.96,25:48.0,28:30.0,no,delivered,5,828.88
2745,Kyle Walker,ecom express,electronics,scooter,same day,central,foggy,76.2,44.36,12:30.0,15:36.0,no,delivered,3,614.08
2746,Julie Chan,ecom express,cosmetics,scooter,express,south,cold,230.9,30.31,55:18.0,47:06.0,yes,delayed,3,1295.43
2747,Rebekah Brown,dhl,cosmetics,ev van,express,central,hot,200.1,38.39,50:12.0,44:00.0,yes,delayed,2,1165.67
2748,Amy Flores,amazon logistics,groceries,scooter,express,south,stormy,178.5,38.94,44:30.0,41:48.0,yes,delayed,2,1059.32
2749,Michael Barrett,xpressbees,automobile parts,van,express,west,rainy,160.8,42.86,58:24.0,40:06.0,yes,delayed,2,982.58
2750,Diana Howell,ecom express,pharmacy,van,express,central,stormy,77.9,41.72,38:00.0,31:48.0,yes,delayed,3,564.66
2751,Brian Reyes,amazon logistics,automobile parts,scooter,two day,west,stormy,196.7,9.86,04:54.0,07:42.0,no,delivered,5,1013.08
2752,Russell Miller,shadowfax,fragile items,scooter,same day,north,hot,238.5,29.08,51:00.0,31:48.0,yes,delayed,2,1379.74
2753,Sarah Wood,dhl,clothing,ev van,two day,south,clear,118.4,25.02,57:54.0,59:48.0,no,delivered,5,667.06
2754,Christina Davis DDS,shadowfax,automobile parts,truck,two day,north,cold,105.9,36.4,57:18.0,58:36.0,no,delivered,4,638.7
2755,Eric Briggs,ekart,cosmetics,bike,express,central,stormy,281.5,44.87,08:00.0,52:12.0,yes,delayed,3,1592.11
2756,Aaron Wise,dhl,clothing,truck,two day,south,foggy,240.6,44.07,11:24.0,12:06.0,no,delivered,4,1335.21
2757,Faith Schultz,shadowfax,fragile items,truck,standard,east,hot,19.9,7.35,12:54.0,14:00.0,no,delivered,4,121.55
2758,Teresa Velasquez,shadowfax,groceries,van,same day,east,stormy,83.8,33.87,15:42.0,16:24.0,no,delivered,5,620.61
2759,David Larsen,shadowfax,fragile items,ev bike,express,south,rainy,255.8,8.8,57:12.0,49:36.0,yes,delayed,3,1355.4
2760,Matthew Clark,dhl,clothing,ev bike,standard,south,cold,226.5,29.74,33:42.0,34:36.0,no,delivered,3,1221.72
2761,Julia Berry,dhl,documents,ev bike,two day,east,cold,59,11.64,51:30.0,53:54.0,no,delivered,3,329.92
2762,Daniel Sanders,delhivery,groceries,truck,same day,north,cold,147.3,1.21,19:54.0,22:42.0,no,delivered,4,840.13
2763,Ryan Cox,shadowfax,furniture,van,same day,central,clear,57,3.1,13:06.0,13:42.0,no,delivered,3,394.3
2764,Heidi Daniels,shadowfax,pharmacy,scooter,same day,central,cold,177.4,23.92,24:48.0,25:42.0,no,delivered,3,1058.76
2765,Robert Sanchez,ecom express,clothing,bike,two day,west,rainy,27.4,16.21,49:18.0,50:42.0,no,delivered,5,185.63
2766,Kevin Johnson,fedex,cosmetics,ev van,two day,east,foggy,79.8,46.41,55:42.0,56:00.0,no,delivered,4,538.23
2767,Scott Jones,fedex,electronics,ev van,express,north,hot,26,11.81,42:48.0,26:36.0,yes,delayed,2,215.43
2768,Paige Moore,delhivery,documents,scooter,express,south,foggy,277.4,44.22,07:30.0,51:42.0,yes,delayed,2,1569.66
2769,Cassidy Paul,blue dart,pharmacy,ev bike,express,east,hot,54.8,32.35,28:54.0,29:30.0,no,delivered,4,421.05
2770,Shannon Vincent,dhl,documents,bike,two day,north,stormy,157,23.98,00:54.0,03:42.0,no,delivered,3,856.94
2771,Jenna Case,dhl,groceries,scooter,standard,west,clear,54.8,11.35,16:30.0,17:30.0,no,delivered,5,308.05
2772,Kimberly Colon,dhl,pharmacy,bike,two day,east,clear,39.3,0.92,50:42.0,51:54.0,no,delivered,3,199.26
2773,Patrick Mcbride,dhl,documents,van,express,west,clear,3.6,21.41,23:42.0,24:24.0,no,delivered,5,124.73
2774,Cody Patton MD,xpressbees,automobile parts,scooter,two day,east,rainy,25.5,21.53,50:06.0,50:36.0,no,delivered,3,192.09
2775,Bridget Smith,blue dart,fragile items,truck,standard,north,foggy,159.3,11.39,26:06.0,27:54.0,no,delivered,4,830.67
2776,Daniel Murphy,ekart,automobile parts,van,two day,west,cold,158.3,35.97,01:18.0,03:48.0,no,delivered,3,899.41
2777,Victor Lee,blue dart,furniture,bike,same day,west,foggy,77.2,32.4,14:54.0,15:42.0,no,delivered,4,583.2
2778,Donna Hernandez,ekart,groceries,bike,two day,east,clear,280,16.1,14:36.0,16:00.0,no,delivered,4,1448.3
2779,Courtney Haley,xpressbees,automobile parts,ev bike,express,west,stormy,132.6,47.02,42:48.0,37:18.0,yes,failed,1,854.06
2780,Leslie Moody,delhivery,cosmetics,truck,two day,central,foggy,242.3,40.56,11:18.0,12:12.0,no,delivered,4,1333.18
2781,Megan Young,dhl,fragile items,ev van,two day,south,cold,153.4,27.9,02:36.0,03:18.0,no,delivered,5,850.7
2782,Sara Wood,delhivery,clothing,bike,standard,central,clear,73.9,40.71,17:36.0,19:24.0,no,delivered,4,491.63
2783,Jeremy Wallace,ecom express,fragile items,scooter,express,south,rainy,48.6,41.3,39:18.0,28:54.0,yes,delayed,2,416.9
2784,Christopher Summers,xpressbees,furniture,bike,express,north,hot,53.4,24.36,28:36.0,29:18.0,no,delivered,4,390.08
2785,Jillian Gonzalez,ekart,cosmetics,ev van,standard,east,clear,202.8,48.19,30:36.0,32:18.0,no,delivered,5,1158.57
2786,Tyler Watson,blue dart,fragile items,bike,two day,central,stormy,224.9,32.83,08:06.0,10:30.0,no,delivered,3,1222.99
2787,Jeffrey Blake,delhivery,electronics,ev bike,standard,west,hot,51,1.48,15:18.0,17:06.0,no,delivered,5,259.44
2788,Daniel Davenport,fedex,electronics,scooter,express,south,clear,296.4,22.87,49:12.0,53:36.0,no,delivered,5,1600.61
2789,Jack Hudson,xpressbees,electronics,ev bike,express,central,stormy,274.4,39.27,09:00.0,51:24.0,yes,delayed,2,1539.81
2790,Jeffrey Shaw,shadowfax,pharmacy,van,express,central,cold,73.6,22.09,38:18.0,31:24.0,yes,delayed,3,484.27
2791,Stacy Frey,amazon logistics,automobile parts,ev van,same day,central,stormy,94.9,45.43,22:48.0,17:30.0,yes,delayed,3,710.79
2792,Danielle Bradley,dhl,electronics,bike,standard,east,rainy,291.5,39.38,37:48.0,41:12.0,no,delivered,5,1575.64
2793,Jacqueline Becker,ekart,clothing,scooter,same day,west,hot,297.1,27.22,37:18.0,37:42.0,no,delivered,5,1632.7206
2794,Elaine Martin,fedex,furniture,ev bike,express,east,clear,123.9,17.7,42:42.0,36:24.0,yes,delayed,2,722.6
2795,Paige Jordan,blue dart,groceries,ev van,same day,east,cold,251.5,8.27,32:12.0,33:12.0,no,delivered,5,1382.31
2796,Elizabeth Nicholson,ecom express,electronics,truck,standard,east,cold,276.3,47.58,38:06.0,39:36.0,no,delivered,4,1524.24
2797,Paula Coleman,blue dart,pharmacy,bike,two day,north,clear,264.2,15.46,13:18.0,14:24.0,no,delivered,5,1367.38
2798,Danny Chavez,fedex,automobile parts,truck,same day,north,rainy,201.2,12.86,40:06.0,28:06.0,yes,delayed,2,1144.58
2799,Jose Bautista,fedex,clothing,van,express,east,hot,126.1,23.1,35:48.0,36:36.0,no,delivered,3,749.8
2800,Todd Melendez,delhivery,electronics,ev bike,two day,east,hot,151.9,24.95,01:42.0,03:12.0,no,delivered,4,834.35
2801,Daniel Smith,fedex,documents,truck,express,east,stormy,214.3,49.52,56:42.0,45:24.0,yes,delayed,2,1271.14
2802,Stanley Woods,fedex,clothing,ev van,express,central,hot,78.4,5.29,33:48.0,31:48.0,yes,failed,1,457.87
2803,Seth Brown,ekart,furniture,bike,standard,west,cold,213.2,43.74,30:18.0,33:18.0,no,delivered,5,1197.22
2804,Heather Mitchell,blue dart,electronics,truck,express,north,hot,158.2,7.11,39:36.0,39:48.0,no,delivered,3,862.33
2805,Laura Weber,delhivery,groceries,ev bike,standard,central,stormy,174.9,24.24,29:12.0,29:30.0,no,delivered,4,947.22
2806,Anna Baker,delhivery,clothing,van,same day,central,foggy,250.9,43.3,48:36.0,33:06.0,yes,delayed,2,1484.4
2807,James Matthews,fedex,cosmetics,van,express,north,cold,283,40.11,09:30.0,52:18.0,yes,failed,1,1585.33
2808,William Thompson,delhivery,furniture,ev bike,standard,central,stormy,92.3,49.52,19:42.0,21:12.0,no,delivered,4,610.72
2809,Rebecca Cook,ecom express,electronics,van,same day,south,hot,229,31.28,29:36.0,30:54.0,no,delivered,5,1338.84
2810,Mr. Antonio Cook,ekart,electronics,van,two day,south,cold,180.2,37.72,05:30.0,06:00.0,no,delivered,5,1014.16
2811,Corey Cortez,shadowfax,furniture,truck,two day,east,rainy,87.9,47.68,54:06.0,56:48.0,no,delivered,4,582.54
2812,Whitney Mcdonald,xpressbees,pharmacy,ev bike,express,central,hot,194.5,20.68,49:00.0,43:24.0,yes,delayed,3,1084.54
2813,Christopher Strickland,fedex,clothing,bike,express,south,stormy,196.8,20.75,46:30.0,43:42.0,yes,delayed,3,1096.25
2814,Erika Gordon,amazon logistics,documents,ev van,standard,east,rainy,246.2,31.84,34:06.0,36:36.0,no,delivered,3,1326.52
2815,Michelle Perez,delhivery,pharmacy,scooter,express,north,stormy,122.3,41.94,48:30.0,36:12.0,yes,failed,1,787.32
2816,James Marshall,ekart,furniture,bike,standard,north,cold,243.6,13.62,34:00.0,36:24.0,no,delivered,5,1258.86
2817,Jacqueline Jordan,ekart,clothing,scooter,two day,east,stormy,74.1,38.12,53:54.0,55:24.0,no,delivered,5,484.86
2818,Dean Harrington,blue dart,groceries,bike,standard,south,hot,138.9,41.02,24:12.0,25:54.0,no,delivered,4,817.56
2819,Alexander Garrett,ekart,clothing,ev van,two day,north,clear,186.1,29.64,03:54.0,06:36.0,no,delivered,5,1019.42
2820,Steven Hodge,ekart,automobile parts,scooter,express,north,foggy,179.9,10.6,00:24.0,42:00.0,yes,delayed,3,981.3
2821,Kaitlin Lee,xpressbees,fragile items,ev bike,same day,south,clear,15.6,39.85,08:54.0,09:36.0,no,delivered,5,297.55
2822,Andrew Brock Jr.,ekart,documents,scooter,two day,south,foggy,106.5,46.03,57:30.0,58:36.0,no,delivered,3,670.59
2823,James Bauer,amazon logistics,documents,truck,express,central,foggy,96.3,17.28,29:18.0,33:36.0,no,delivered,5,583.34
2824,Douglas Fernandez,xpressbees,clothing,van,two day,east,rainy,290.5,9.25,13:42.0,17:00.0,no,delivered,5,1480.25
2825,Ms. Kayla Carroll,ecom express,cosmetics,truck,express,east,foggy,290.6,46.39,07:06.0,53:06.0,yes,delayed,3,1632.7206
2826,Sara Weeks,delhivery,automobile parts,ev van,express,north,stormy,109.4,1.59,39:42.0,34:54.0,yes,failed,1,601.77
2827,Felicia Perry,ecom express,documents,truck,same day,north,stormy,236.1,45.53,41:48.0,31:36.0,yes,delayed,2,1417.09
2828,Katherine Weaver,shadowfax,pharmacy,ev bike,standard,south,foggy,166.1,21.12,27:24.0,28:36.0,no,delivered,5,893.86
2829,Erica Manning,ecom express,documents,scooter,standard,central,stormy,119.3,33.53,22:30.0,23:54.0,no,delivered,4,697.09
2830,Charles Baird,dhl,automobile parts,bike,express,west,stormy,234.8,17.72,51:00.0,47:30.0,yes,delayed,2,1277.16
2831,Brandon Young,ecom express,documents,bike,same day,north,clear,285.7,15.73,34:00.0,36:36.0,no,delivered,5,1575.69
2832,Stacy Gordon,shadowfax,electronics,scooter,express,north,foggy,108.5,5.88,52:42.0,34:48.0,yes,delayed,2,610.14
2833,Lauren Jones,delhivery,fragile items,truck,standard,south,hot,51.4,29.95,16:24.0,17:06.0,no,delivered,4,346.85
2834,Jessica Jacobs,dhl,automobile parts,bike,same day,south,hot,285.1,35.88,53:54.0,36:30.0,yes,delayed,3,1632.7206
2835,James Simpson,blue dart,groceries,scooter,same day,central,hot,212.7,6.6,29:06.0,29:18.0,no,delivered,4,1183.3
2836,Krystal Nelson,ecom express,automobile parts,truck,express,north,rainy,65.4,39.43,42:36.0,30:30.0,yes,delayed,2,495.29
2837,Alan Taylor,ekart,documents,ev van,same day,west,cold,3.6,11.41,07:00.0,08:24.0,no,delivered,4,151.73
2838,Felicia Anderson,ekart,documents,ev van,express,south,foggy,199.3,17.86,57:36.0,43:54.0,yes,delayed,2,1100.08
2839,Katherine Holmes,fedex,furniture,scooter,standard,south,cold,187.2,6.08,27:30.0,30:42.0,no,delivered,5,954.24
2840,Stephen Wolf,dhl,pharmacy,bike,same day,south,clear,67.9,39.46,13:18.0,14:48.0,no,delivered,4,557.88
2841,Megan Morgan,delhivery,groceries,truck,express,west,hot,193.1,8.39,53:48.0,43:18.0,yes,delayed,2,1040.67
2842,Tina Hancock,amazon logistics,fragile items,ev van,two day,west,rainy,47.2,12.47,49:42.0,52:42.0,no,delivered,4,273.41
2843,Rebecca Anderson,amazon logistics,fragile items,van,standard,east,stormy,121.8,5.16,22:18.0,24:12.0,no,delivered,5,624.48
2844,Melody Stevens,xpressbees,clothing,ev van,standard,central,clear,94.1,46.8,21:12.0,21:24.0,no,delivered,4,610.9
2845,Amy Sanders,shadowfax,automobile parts,ev bike,two day,central,foggy,259.3,33.43,09:06.0,13:54.0,no,delivered,5,1396.79
2846,Brent Taylor,dhl,clothing,ev van,two day,west,hot,88.3,34.12,54:42.0,56:48.0,no,delivered,3,543.86
2847,Mary Henderson,fedex,furniture,ev van,two day,east,stormy,85.2,48.09,55:12.0,56:30.0,no,delivered,5,570.27
2848,Shane Wood,fedex,groceries,bike,two day,east,rainy,226.5,21.64,09:18.0,10:36.0,no,delivered,3,1197.42
2849,William Paul,blue dart,furniture,van,express,west,rainy,6.2,25.92,43:12.0,24:36.0,yes,failed,1,158.76
2850,Cynthia Newman,delhivery,clothing,bike,same day,east,rainy,216,9.15,46:18.0,29:36.0,yes,delayed,2,1207.45
2851,Lori Henderson,ekart,groceries,bike,standard,north,cold,15.1,25.04,11:48.0,13:30.0,no,delivered,4,150.62
2852,Frances Bridges,fedex,electronics,van,express,west,rainy,17.7,34.43,37:12.0,25:48.0,yes,delayed,2,241.79
2853,Curtis Ruiz,blue dart,automobile parts,truck,two day,south,stormy,147.7,9.82,02:12.0,02:48.0,no,delivered,4,767.96
2854,Brenda Lloyd,delhivery,clothing,ev van,same day,west,clear,287.4,2.31,47:00.0,36:42.0,yes,failed,1,1543.93
2855,Ryan Blackburn,amazon logistics,furniture,bike,two day,north,stormy,49.6,12.98,52:42.0,53:00.0,no,delivered,5,286.94
2856,Kathleen Lopez,dhl,clothing,bike,two day,north,stormy,91.9,4.31,56:30.0,57:12.0,no,delivered,4,472.43
2857,Lydia Osborn,shadowfax,clothing,bike,two day,east,stormy,204.6,40.3,07:36.0,08:30.0,no,delivered,4,1143.9
2858,Kylie Ward,fedex,groceries,ev van,same day,west,cold,267.9,43.99,38:36.0,34:48.0,yes,delayed,3,1571.47
2859,Bobby Flores,xpressbees,automobile parts,truck,express,east,hot,149.1,13.92,55:36.0,38:54.0,yes,delayed,2,837.26
2860,Danielle Thornton,xpressbees,furniture,van,same day,north,rainy,149.7,12.28,26:24.0,23:00.0,yes,delayed,3,885.34
2861,Mrs. Tracey Moore,ekart,automobile parts,bike,standard,south,hot,94.1,33.18,19:48.0,21:24.0,no,delivered,3,570.04
2862,Tara Hickman,amazon logistics,fragile items,van,same day,east,rainy,113.8,39.31,18:42.0,19:24.0,no,delivered,5,786.93
2863,Justin Blevins,dhl,groceries,bike,two day,south,clear,43.2,34.83,48:36.0,52:18.0,no,delivered,5,320.49
2864,Louis Sexton,amazon logistics,automobile parts,bike,standard,central,cold,37.3,30.35,13:12.0,15:42.0,no,delivered,4,277.55
2865,Cynthia Tucker,dhl,groceries,van,express,east,foggy,220.8,17.54,56:12.0,46:06.0,yes,delayed,3,1206.62
2866,Ricardo King,delhivery,furniture,truck,two day,central,foggy,145.9,33.36,02:24.0,02:36.0,no,delivered,3,829.58
2867,Karen Cameron,xpressbees,cosmetics,van,express,north,cold,233.4,32.93,46:24.0,47:18.0,no,delivered,4,1315.79
2868,Diana Murray,delhivery,pharmacy,ev van,same day,east,stormy,194.9,10.78,36:54.0,27:30.0,yes,delayed,2,1106.84
2869,Casey Wright,xpressbees,fragile items,ev van,two day,central,hot,3.6,1.53,47:30.0,48:24.0,no,delivered,5,95.6674
2870,Matthew Young,delhivery,clothing,bike,two day,south,cold,151.6,32.69,01:24.0,03:12.0,no,delivered,4,856.07
2871,Justin Garza,blue dart,furniture,scooter,same day,central,rainy,165.3,16.31,38:36.0,24:30.0,yes,failed,1,975.43
2872,Bradley Lee,shadowfax,pharmacy,truck,standard,west,clear,42,1.56,15:12.0,16:12.0,no,delivered,4,214.68
2873,John Vaughn,ecom express,documents,van,standard,east,foggy,286.9,1.12,39:06.0,40:42.0,no,delivered,5,1437.86
2874,Devin Jones,dhl,fragile items,van,two day,north,clear,239.7,7.31,10:42.0,12:00.0,no,delivered,5,1220.43
2875,Sharon Sanchez,blue dart,documents,ev bike,two day,central,foggy,270.1,4.46,12:54.0,15:00.0,no,delivered,3,1363.88
2876,Mitchell Martin,ekart,documents,scooter,express,east,stormy,179.6,35.47,44:30.0,42:00.0,yes,delayed,2,1054.41
2877,Linda Dean,ecom express,documents,ev bike,same day,west,cold,249.9,46.55,30:06.0,33:00.0,no,delivered,5,1489.15
2878,Brian Cole,xpressbees,cosmetics,scooter,standard,west,rainy,54.9,7,16:54.0,17:30.0,no,delivered,4,295.5
2879,Cameron Williams,delhivery,clothing,van,standard,east,cold,256.4,34.13,35:48.0,37:36.0,no,delivered,3,1384.39
2880,Haley Cohen,dhl,clothing,scooter,express,north,rainy,276.2,26.34,54:36.0,51:36.0,yes,delayed,2,1510.02
2881,Ronald Knapp,ekart,fragile items,truck,standard,east,clear,6.7,35.09,12:18.0,12:42.0,no,delivered,4,138.77
2882,Nicholas Chase,blue dart,clothing,ev bike,same day,east,cold,192.6,9.24,26:48.0,27:18.0,no,delivered,4,1090.72
2883,David Bird,amazon logistics,electronics,truck,same day,north,rainy,29.4,6.52,10:12.0,10:54.0,no,delivered,3,266.56
2884,Marisa Murphy,shadowfax,documents,van,standard,north,rainy,194.4,41.48,30:54.0,31:24.0,no,delivered,5,1096.44
2885,Whitney Peters,blue dart,groceries,scooter,same day,south,clear,268.9,40.2,53:06.0,34:54.0,yes,delayed,2,1565.1
2886,Andres Daniels,shadowfax,electronics,ev bike,express,south,stormy,54.9,46.51,40:36.0,29:30.0,yes,delayed,3,464.03
2887,Laura Bush,dhl,fragile items,bike,standard,east,rainy,148.7,10.86,26:12.0,26:54.0,no,delivered,3,776.08
2888,Megan Lawrence,delhivery,clothing,scooter,standard,west,stormy,29.7,26.72,13:48.0,15:00.0,no,delivered,3,228.66
2889,Jeanette Barron,fedex,groceries,ev bike,same day,north,foggy,195.5,19.14,40:00.0,27:36.0,yes,delayed,2,1134.92
2890,Sean Anderson,blue dart,clothing,ev bike,two day,central,rainy,36.4,42.88,51:00.0,51:36.0,no,delivered,5,310.64
2891,Monica Patton,ekart,documents,scooter,express,central,stormy,291.6,26.48,11:00.0,53:12.0,yes,delayed,2,1587.44
2892,Jimmy Huang,amazon logistics,electronics,van,same day,north,clear,96.9,8.58,17:18.0,17:42.0,no,delivered,4,610.24
2893,Ashley Miranda,xpressbees,automobile parts,scooter,express,north,hot,56.2,15.05,37:42.0,29:36.0,yes,delayed,2,376.15
2894,Meagan Rogers,blue dart,automobile parts,ev van,two day,central,hot,285.9,29.95,14:54.0,16:36.0,no,delivered,4,1519.35
2895,Mariah Brown MD,amazon logistics,clothing,truck,two day,east,clear,193.6,27.71,06:42.0,07:24.0,no,delivered,3,1051.13
2896,Jennifer Schneider,shadowfax,clothing,bike,express,east,cold,146.7,37.79,33:30.0,38:42.0,no,delivered,5,896.87
2897,Calvin Garcia,amazon logistics,fragile items,bike,express,east,rainy,226.3,49.52,04:00.0,46:36.0,yes,delayed,2,1331.38
2898,Andrea Brooks,xpressbees,groceries,bike,same day,central,cold,259.9,21.31,32:30.0,34:00.0,no,delivered,4,1463.43
